trade_id,strategy_id,timestamp,entry_price,direction,trigger_context_origen,trigger_context_distancia,Recorrido
20240229_164015_119000_C17900,RangoHistorico_V1.6,2024-02-29 16:40:15.119,17900,Corto,18038.0,138.0,"M0,D42,M7,D200"
20240229_170205_181000_L18000,RangoHistorico_V1.6,2024-02-29 17:02:05.181,18000,Largo,17898.25,101.75,"D0,M15,D124,M1511,D200"
20240229_205628_081000_L18100,RangoHistorico_V1.6,2024-02-29 20:56:28.081,18100,Largo,17969.0,131.0,"M0,D1,M3,D5,M38,D200"
20240301_125139_072000_L18100,RangoHistorico_V1.6,2024-03-01 12:51:39.072,18100,Largo,18029.5,70.5,"M0,D4,M4,D7,M14,D37,M42,D118,M1111,D200"
20240301_155619_778000_L18200,RangoHistorico_V1.6,2024-03-01 15:56:19.778,18200,Largo,18070.5,129.5,"D0,M13,D1,M18,D61,M711,D200"
20240301_180745_021000_L18300,RangoHistorico_V1.6,2024-03-01 18:07:45.021,18300,Largo,18184.75,115.25,"M0,D4,M17,D5,M311,D200"
20240304_143214_693000_C18300,RangoHistorico_V1.6,2024-03-04 14:32:14.693,18300,Corto,18377.75,77.75,"M0,D5,M1,D15,M4,D28,M28,D41,M48,D115,M79,D132,M119,D186,M1870,D200"
20240305_013908_093000_C18200,RangoHistorico_V1.6,2024-03-05 01:39:08.093,18200,Corto,18346.5,146.5,"M0,D1,M9,D5,M11,D30,M32,D35,M58,D70,M1470,D200"
20240305_143221_265000_C18100,RangoHistorico_V1.6,2024-03-05 14:32:21.265,18100,Corto,18217.5,117.5,"M0,D1,M1,D2,M2,D19,M15,D20,M1070,D200"
20240305_150948_667000_C18000,RangoHistorico_V1.6,2024-03-05 15:09:48.667,18000,Corto,18105.0,105.0,"M0,D1,M12,D20,M37,D103,M670,D200"
20240305_184013_807000_C17900,RangoHistorico_V1.6,2024-03-05 18:40:13.807,17900,Corto,18025.75,125.75,"M0,D1,M5,D37,M97,D45,M270,D200"
20240306_074759_950000_L18000,RangoHistorico_V1.6,2024-03-06 07:47:59.950,18000,Largo,17832.5,167.5,"M0,D2,M16,D39,M506,D146,M697,D200"
20240306_142047_951000_L18100,RangoHistorico_V1.6,2024-03-06 14:20:47.951,18100,Largo,17990.25,109.75,"M0,D1,M4,D5,M14,D36,M106,D200"
20240306_150440_645000_C18000,RangoHistorico_V1.6,2024-03-06 15:04:40.645,18000,Corto,18126.5,126.5,"D0,M14,D4,M40,D26,M146,D200"
20240306_160144_845000_L18100,RangoHistorico_V1.6,2024-03-06 16:01:44.845,18100,Largo,17963.5,136.5,"M0,D1,M9,D11,M33,D158,M297,D200"
20240306_183320_102000_C18100,RangoHistorico_V1.6,2024-03-06 18:33:20.102,18100,Corto,18174.25,74.25,"D0,M7,D8,M145,D16,M234,D122,M737,D200"
20240306_201431_540000_C18000,RangoHistorico_V1.6,2024-03-06 20:14:31.540,18000,Corto,18130.5,130.5,"M0,D6,M8,D12,M14,D154,M62,D200"
20240307_090408_659000_L18000,RangoHistorico_V1.6,2024-03-07 09:04:08.659,18000,Largo,17915.75,84.25,"M0,D1,M3,D23,M1746,D200"
20240307_104106_424000_L18100,RangoHistorico_V1.6,2024-03-07 10:41:06.424,18100,Largo,17994.25,105.75,"D0,M7,D2,M14,D16,M102,D23,M1346,D200"
20240307_143506_381000_L18200,RangoHistorico_V1.6,2024-03-07 14:35:06.381,18200,Largo,18094.25,105.75,"M0,D2,M10,D22,M103,D200"
20240307_145412_931000_L18200,RangoHistorico_V1.6,2024-03-07 14:54:12.931,18200,Largo,18118.75,81.25,"M0,D1,M1,D2,M2,D6,M8,D39,M56,D103,M640,D164,M946,D200"
20240307_165615_090000_L18300,RangoHistorico_V1.6,2024-03-07 16:56:15.090,18300,Largo,18174.25,125.75,"M0,D7,M15,D15,M36,D34,M117,D55,M240,D200"
20240307_211607_669000_C18200,RangoHistorico_V1.6,2024-03-07 21:16:07.669,18200,Corto,18360.0,160.0,"D0,M3,D7,M13,D11,M164,D200"
20240307_212309_209000_C18200,RangoHistorico_V1.6,2024-03-07 21:23:09.209,18200,Corto,18272.75,72.75,"M0,D24,M1,D43,M8,D200"
20240308_041821_777000_L18300,RangoHistorico_V1.6,2024-03-08 04:18:21.777,18300,Largo,18198.0,102.0,"M0,D1,M40,D114,M218,D200"
20240308_133021_418000_L18300,RangoHistorico_V1.6,2024-03-08 13:30:21.418,18300,Largo,18211.0,89.0,"D0,M12,D23,M46,D48,M546,D200"
20240308_143101_933000_C18300,RangoHistorico_V1.6,2024-03-08 14:31:01.933,18300,Corto,18375.25,75.25,"M0,D4,M19,D200"
20240308_150447_588000_L18400,RangoHistorico_V1.6,2024-03-08 15:04:47.588,18400,Largo,18288.0,112.0,"M0,D1,M1,D18,M13,D27,M146,D200"
20240308_160547_395000_C18300,RangoHistorico_V1.6,2024-03-08 16:05:47.395,18300,Corto,18436.5,136.5,"M0,D3,M8,D16,M10,D96,M1638"
20240308_162842_592000_C18200,RangoHistorico_V1.6,2024-03-08 16:28:42.592,18200,Corto,18324.0,124.0,"M0,D7,M26,D32,M43,D36,M203,D125,M1238,D167"
20240308_175331_133000_C18100,RangoHistorico_V1.6,2024-03-08 17:53:31.133,18100,Corto,18231.25,131.25,"M0,D1,M17,D7,M18,D49,M350,D200"
20240308_191019_372000_L18100,RangoHistorico_V1.6,2024-03-08 19:10:19.372,18100,Largo,18012.5,87.5,"M0,D118,M302,D200"
20240308_201013_964000_C18100,RangoHistorico_V1.6,2024-03-08 20:10:13.964,18100,Corto,18175.5,75.5,"D0,M12,D17,M51,D82,M838,D200"
20240310_220741_391000_C18000,RangoHistorico_V1.6,2024-03-10 22:07:41.391,18000,Corto,18120.5,120.5,"D0,M12,D108,M99,D200"
20240311_134143_433000_L18000,RangoHistorico_V1.6,2024-03-11 13:41:43.433,18000,Largo,17907.0,93.0,"M0,D122,M5,D200"
20240311_135958_970000_C17900,RangoHistorico_V1.6,2024-03-11 13:59:58.970,17900,Corto,18001.25,101.25,"M0,D1,M7,D3,M12,D79,M38,D200"
20240311_145422_954000_L18000,RangoHistorico_V1.6,2024-03-11 14:54:22.954,18000,Largo,17890.5,109.5,"D0,M3,D1,M91,D200"
20240311_155909_333000_L18000,RangoHistorico_V1.6,2024-03-11 15:59:09.333,18000,Largo,17919.25,80.75,"D0,M21,D200"
20240312_123001_168000_C18000,RangoHistorico_V1.6,2024-03-12 12:30:01.168,18000,Corto,18097.5,97.5,"M0,D15,M180,D200"
20240312_123601_081000_L18100,RangoHistorico_V1.6,2024-03-12 12:36:01.081,18100,Largo,17955.0,145.0,"M0,D2,M7,D3,M59,D30,M76,D100,M129,D200"
20240312_133602_753000_C18000,RangoHistorico_V1.6,2024-03-12 13:36:02.753,18000,Corto,18132.25,132.25,"M0,D1,M20,D31,M280,D200"
20240312_135523_892000_L18000,RangoHistorico_V1.6,2024-03-12 13:55:23.892,18000,Largo,17930.0,70.0,"D0,M967"
20240312_142353_193000_L18100,RangoHistorico_V1.6,2024-03-12 14:23:53.193,18100,Largo,18000.0,100.0,"M0,D39,M433,D93,M567"
20240312_152322_115000_L18200,RangoHistorico_V1.6,2024-03-12 15:23:22.115,18200,Largo,18090.25,109.75,"M0,D1,M9,D20,M33,D200"
20240312_164512_627000_C18100,RangoHistorico_V1.6,2024-03-12 16:45:12.627,18100,Corto,18208.25,108.25,"M0,D2,M19,D8,M93,D200"
20240312_183144_398000_L18200,RangoHistorico_V1.6,2024-03-12 18:31:44.398,18200,Largo,18076.75,123.25,"M0,D6,M1,D14,M48,D159,M167"
20240313_133103_413000_C18400,RangoHistorico_V1.6,2024-03-13 13:31:03.413,18400,Corto,18506.75,106.75,"M0,D4,M2,D6,M4,D15,M69,D31,M473,D113,M1575,D200"
20240313_154145_475000_C18300,RangoHistorico_V1.6,2024-03-13 15:41:45.475,18300,Corto,18407.75,107.75,"M0,D1,M3,D19,M73,D200"
20240313_184145_836000_L18400,RangoHistorico_V1.6,2024-03-13 18:41:45.836,18400,Largo,18281.75,118.25,"M0,D1,M2,D10,M4,D72,M17,D200"
20240313_192849_720000_C18300,RangoHistorico_V1.6,2024-03-13 19:28:49.720,18300,Corto,18404.25,104.25,"D0,M6,D4,M10,D45,M45,D200"
20240314_075909_534000_L18400,RangoHistorico_V1.6,2024-03-14 07:59:09.534,18400,Largo,18288.75,111.25,"M0,D2,M2,D14,M11,D16,M21,D22,M113,D200"
20240314_134834_813000_C18300,RangoHistorico_V1.6,2024-03-14 13:48:34.813,18300,Corto,18428.25,128.25,"M0,D1,M2,D14,M387,D168,M1175,D200"
20240314_141238_492000_L18300,RangoHistorico_V1.6,2024-03-14 14:12:38.492,18300,Largo,18203.25,96.75,"M0,D7,M16,D12,M57,D109,M168,D200"
20240314_180009_191000_L18300,RangoHistorico_V1.6,2024-03-14 18:00:09.191,18300,Largo,18210.0,90.0,"M0,D1,M1,D12,M31,D20,M129,D200"
20240314_190909_313000_C18200,RangoHistorico_V1.6,2024-03-14 19:09:09.313,18200,Corto,18332.25,132.25,"D0,M16,D3,M34,D32,M155,D200"
20240315_095502_196000_L18300,RangoHistorico_V1.6,2024-03-15 09:55:02.196,18300,Largo,18161.25,138.75,"M0,D1,M4,D12,M9,D44,M91,D200"
20240315_132300_170000_C18200,RangoHistorico_V1.6,2024-03-15 13:23:00.170,18200,Corto,18322.75,122.75,"D0,M31,D9,M775,D200"
20240315_134251_404000_C18100,RangoHistorico_V1.6,2024-03-15 13:42:51.404,18100,Corto,18202.25,102.25,"M0,D4,M4,D8,M120,D115,M284,D200"
20240315_141122_889000_L18100,RangoHistorico_V1.6,2024-03-15 14:11:22.889,18100,Largo,18029.0,71.0,"M0,D18,M8,D91,M288,D200"
20240315_150826_270000_C18100,RangoHistorico_V1.6,2024-03-15 15:08:26.270,18100,Corto,18172.0,72.0,"M0,D2,M3,D23,M6,D104,M375,D200"
20240315_184212_669000_L18100,RangoHistorico_V1.6,2024-03-15 18:42:12.669,18100,Largo,18006.25,93.75,"M0,D7,M5,D160,M27,D200"
20240318_104419_414000_L18200,RangoHistorico_V1.6,2024-03-18 10:44:19.414,18200,Largo,18044.0,156.0,"M0,D1,M2,D12,M18,D16,M26,D35,M724,D200"
20240318_133121_779000_L18300,RangoHistorico_V1.6,2024-03-18 13:31:21.779,18300,Largo,18191.25,108.75,"M0,D1,M2,D3,M3,D8,M8,D36,M247,D58,M324,D200"
20240318_151658_311000_C18300,RangoHistorico_V1.6,2024-03-18 15:16:58.311,18300,Corto,18381.0,81.0,"M0,D3,M9,D110,M987,D200"
20240318_220002_542000_C18200,RangoHistorico_V1.6,2024-03-18 22:00:02.542,18200,Corto,18327.5,127.5,"M0,D107,M196,D200"
20240319_120901_161000_C18100,RangoHistorico_V1.6,2024-03-19 12:09:01.161,18100,Corto,18252.75,152.75,"D0,M4,D13,M25,D58,M89,D200"
20240319_162324_326000_L18200,RangoHistorico_V1.6,2024-03-19 16:23:24.326,18200,Largo,18053.25,146.75,"M0,D3,M3,D25,M9,D48,M2036,D200"
20240320_110459_607000_L18300,RangoHistorico_V1.6,2024-03-20 11:04:59.607,18300,Largo,18188.0,112.0,"M0,D1,M2,D22,M125,D70,M138,D200"
20240320_180536_688000_L18400,RangoHistorico_V1.6,2024-03-20 18:05:36.688,18400,Largo,18244.75,155.25,"M0,D1,M3,D39,M19,D200"
20240320_183448_082000_C18300,RangoHistorico_V1.6,2024-03-20 18:34:48.082,18300,Corto,18404.75,104.75,"M0,D1,M15,D23,M55,D200"
20240320_184245_846000_L18400,RangoHistorico_V1.6,2024-03-20 18:42:45.846,18400,Largo,18286.25,113.75,"M0,D21,M11,D180,M1236,D200"
20240320_200121_444000_L18500,RangoHistorico_V1.6,2024-03-20 20:01:21.444,18500,Largo,18355.0,145.0,"M0,D35,M836,D200"
20240321_043154_890000_L18600,RangoHistorico_V1.6,2024-03-21 04:31:54.890,18600,Largo,18491.25,108.75,"M0,D5,M14,D6,M26,D13,M269,D43,M436,D200"
20240321_134059_047000_L18700,RangoHistorico_V1.6,2024-03-21 13:40:59.047,18700,Largo,18589.25,110.75,"M0,D1,M7,D10,M36,D200"
20240321_155201_912000_L18700,RangoHistorico_V1.6,2024-03-21 15:52:01.912,18700,Largo,18617.5,82.5,"M0,D1,M4,D100,M30,D200"
20240321_180219_790000_C18600,RangoHistorico_V1.6,2024-03-21 18:02:19.790,18600,Corto,18707.5,107.5,"M0,D4,M2,D24,M3,D80,M432,D104,M5947,D200"
20240322_121732_865000_C18500,RangoHistorico_V1.6,2024-03-22 12:17:32.865,18500,Corto,18620.0,120.0,"M0,D1,M1,D27,M17,D69,M32,D200"
20240322_171230_115000_L18600,RangoHistorico_V1.6,2024-03-22 17:12:30.115,18600,Largo,18492.0,108.0,"M0,D5,M25,D12,M37,D44,M104,D200"
20240325_104848_671000_C18500,RangoHistorico_V1.6,2024-03-25 10:48:48.671,18500,Corto,18626.0,126.0,"M0,D8,M4,D20,M341,D200"
20240325_140939_818000_L18500,RangoHistorico_V1.6,2024-03-25 14:09:39.818,18500,Largo,18414.75,85.25,"M0,D3,M2,D9,M3,D21,M476,D200"
20240326_070611_759000_L18600,RangoHistorico_V1.6,2024-03-26 07:06:11.759,18600,Largo,18494.75,105.25,"M0,D1,M13,D2,M27,D5,M36,D143,M76,D200"
20240326_193033_269000_C18500,RangoHistorico_V1.6,2024-03-26 19:30:33.269,18500,Corto,18619.0,119.0,"M0,D1,M6,D26,M243,D200"
20240327_133621_137000_C18500,RangoHistorico_V1.6,2024-03-27 13:36:21.137,18500,Corto,18571.75,71.75,"D0,M36,D57,M486,D200"
20240327_140244_367000_C18400,RangoHistorico_V1.6,2024-03-27 14:02:44.367,18400,Corto,18514.25,114.25,"D0,M4,D1,M23,D37,M51,D85,M86,D200"
20240327_194541_774000_L18500,RangoHistorico_V1.6,2024-03-27 19:45:41.774,18500,Largo,18378.5,121.5,"M0,D1,M1,D84,M105,D163,M111,D171,M155,D200"
20240331_233026_635000_L18600,RangoHistorico_V1.6,2024-03-31 23:30:26.635,18600,Largo,18447.5,152.5,"M0,D19,M48,D200"
20240401_122048_381000_C18500,RangoHistorico_V1.6,2024-04-01 12:20:48.381,18500,Corto,18612.0,112.0,"M0,D3,M15,D48,M27,D87,M88,D200"
20240401_134001_130000_L18600,RangoHistorico_V1.6,2024-04-01 13:40:01.130,18600,Largo,18478.0,122.0,"M0,D3,M12,D8,M21,D66,M28,D200"
20240401_143906_385000_C18500,RangoHistorico_V1.6,2024-04-01 14:39:06.385,18500,Corto,18607.0,107.0,"D0,M2,D13,M80,D42,M342,D57,M1194,D200"
20240401_195446_882000_L18500,RangoHistorico_V1.6,2024-04-01 19:54:46.882,18500,Largo,18414.5,85.5,"M0,D21,M57,D200"
20240402_115811_992000_C18400,RangoHistorico_V1.6,2024-04-02 11:58:11.992,18400,Corto,18514.25,114.25,"M0,D1,M1,D3,M3,D48,M28,D58,M794,D200"
20240402_131027_557000_C18300,RangoHistorico_V1.6,2024-04-02 13:10:27.557,18300,Corto,18414.5,114.5,"M0,D24,M394,D200"
20240402_170821_913000_L18300,RangoHistorico_V1.6,2024-04-02 17:08:21.913,18300,Largo,18201.5,98.5,"M0,D1,M3,D128,M195,D200"
20240403_142400_110000_L18400,RangoHistorico_V1.6,2024-04-03 14:24:00.110,18400,Largo,18232.5,167.5,"M0,D1,M10,D2,M27,D16,M207,D200"
20240403_200339_981000_L18400,RangoHistorico_V1.6,2024-04-03 20:03:39.981,18400,Largo,18303.0,97.0,"M0,D88,M672,D200"
20240404_124600_349000_L18500,RangoHistorico_V1.6,2024-04-04 12:46:00.349,18500,Largo,18378.0,122.0,"M0,D32,M272,D200"
20240404_181629_246000_C18400,RangoHistorico_V1.6,2024-04-04 18:16:29.246,18400,Corto,18568.0,168.0,"M0,D62,M1394,D200"
20240404_183022_164000_C18300,RangoHistorico_V1.6,2024-04-04 18:30:22.164,18300,Corto,18415.5,115.5,"M0,D4,M17,D19,M65,D28,M139,D105,M994,D200"
20240404_190019_381000_C18200,RangoHistorico_V1.6,2024-04-04 19:00:19.381,18200,Corto,18326.25,126.25,"M0,D9,M71,D62,M594,D200"
20240404_193849_779000_C18100,RangoHistorico_V1.6,2024-04-04 19:38:49.779,18100,Corto,18215.5,115.5,"D0,M9,D23,M26,D36,M80,D155,M187,D200"
20240405_134808_309000_L18200,RangoHistorico_V1.6,2024-04-05 13:48:08.309,18200,Largo,18051.5,148.5,"M0,D94,M127,D102,M833,D157,M1097,D200"
20240405_145712_419000_L18300,RangoHistorico_V1.6,2024-04-05 14:57:12.419,18300,Largo,18174.5,125.5,"M0,D1,M1,D4,M2,D7,M51,D11,M96,D200"
20240405_165939_255000_L18400,RangoHistorico_V1.6,2024-04-05 16:59:39.255,18400,Largo,18234.25,165.75,"D0,M1,D1,M26,D8,M33,D200"
20240405_175711_785000_C18300,RangoHistorico_V1.6,2024-04-05 17:57:11.785,18300,Corto,18408.25,108.25,"M0,D1,M1,D2,M3,D8,M195,D200"
20240408_002735_291000_C18300,RangoHistorico_V1.6,2024-04-08 00:27:35.291,18300,Corto,18372.25,72.25,"M0,D1,M65,D136,M119,D179,M214,D200"
20240408_153624_517000_C18300,RangoHistorico_V1.6,2024-04-08 15:36:24.517,18300,Corto,18376.0,76.0,"D0,M10,D3,M24,D18,M33,D78,M192,D200"
20240409_133003_075000_L18400,RangoHistorico_V1.6,2024-04-09 13:30:03.075,18400,Largo,18252.0,148.0,"M0,D2,M9,D83,M20,D200"
20240409_142816_635000_C18300,RangoHistorico_V1.6,2024-04-09 14:28:16.635,18300,Corto,18405.0,105.0,"M0,D4,M557,D200"
20240409_144216_809000_C18200,RangoHistorico_V1.6,2024-04-09 14:42:16.809,18200,Corto,18301.0,101.0,"M0,D1,M116,D51,M157,D200"
20240409_162630_194000_L18300,RangoHistorico_V1.6,2024-04-09 16:26:30.194,18300,Largo,18160.75,139.25,"M0,D1,M5,D7,M8,D69,M15,D200"
20240409_192643_577000_L18300,RangoHistorico_V1.6,2024-04-09 19:26:43.577,18300,Largo,18215.5,84.5,"M0,D1,M3,D8,M25,D14,M203,D42,M697,D200"
20240409_200256_697000_L18400,RangoHistorico_V1.6,2024-04-09 20:02:56.697,18400,Largo,18289.5,110.5,"M0,D5,M1,D11,M29,D133,M46,D200"
20240410_123000_283000_C18400,RangoHistorico_V1.6,2024-04-10 12:30:00.283,18400,Corto,18474.25,74.25,"M0,D15,M26,D36,M1386,D200"
20240410_123002_511000_C18300,RangoHistorico_V1.6,2024-04-10 12:30:02.511,18300,Corto,18409.0,109.0,"M0,D8,M12,D27,M108,D118,M986,D200"
20240410_123038_882000_C18200,RangoHistorico_V1.6,2024-04-10 12:30:38.882,18200,Corto,18329.5,129.5,"M0,D59,M586,D200"
20240410_123628_946000_C18100,RangoHistorico_V1.6,2024-04-10 12:36:28.946,18100,Corto,18214.75,114.75,"M0,D3,M146,D43,M186,D200"
20240410_135652_732000_L18200,RangoHistorico_V1.6,2024-04-10 13:56:52.732,18200,Largo,18053.5,146.5,"M0,D3,M26,D31,M32,D200"
20240410_165920_417000_L18200,RangoHistorico_V1.6,2024-04-10 16:59:20.417,18200,Largo,18125.25,74.75,"M0,D4,M9,D34,M12,D200"
20240410_172218_025000_L18200,RangoHistorico_V1.6,2024-04-10 17:22:18.025,18200,Largo,18115.75,84.25,"D0,M2,D3,M97,D200"
20240410_175719_220000_L18200,RangoHistorico_V1.6,2024-04-10 17:57:19.220,18200,Largo,18114.0,86.0,"M0,D2,M14,D10,M27,D200"
20240410_192029_517000_L18200,RangoHistorico_V1.6,2024-04-10 19:20:29.517,18200,Largo,18118.0,82.0,"M0,D10,M24,D79,M77,D199,M100,D200"
20240411_123001_346000_C18100,RangoHistorico_V1.6,2024-04-11 12:30:01.346,18100,Corto,18225.0,125.0,"M0,D24,M6,D35,M48,D200"
20240411_123038_554000_L18200,RangoHistorico_V1.6,2024-04-11 12:30:38.554,18200,Largo,18088.0,112.0,"M0,D15,M38,D52,M345,D122,M1275,D200"
20240411_141508_417000_C18200,RangoHistorico_V1.6,2024-04-11 14:15:08.417,18200,Corto,18286.25,86.25,"M0,D1,M5,D28,M122,D200"
20240411_155815_072000_L18300,RangoHistorico_V1.6,2024-04-11 15:58:15.072,18300,Largo,18169.5,130.5,"M0,D2,M8,D9,M106,D49,M875,D200"
20240411_171911_074000_L18400,RangoHistorico_V1.6,2024-04-11 17:19:11.074,18400,Largo,18287.75,112.25,"M0,D2,M10,D8,M103,D22,M475,D200"
20240411_182837_309000_L18500,RangoHistorico_V1.6,2024-04-11 18:28:37.309,18500,Largo,18394.5,105.5,"M0,D1,M1,D32,M51,D91,M75,D200"
20240412_104709_405000_C18400,RangoHistorico_V1.6,2024-04-12 10:47:09.405,18400,Corto,18518.75,118.75,"M0,D2,M6,D4,M160,D118,M5147,D200"
20240412_130111_458000_C18300,RangoHistorico_V1.6,2024-04-12 13:01:11.458,18300,Corto,18429.5,129.5,"M0,D2,M57,D56,M101,D173,M719,D200"
20240412_145242_751000_C18200,RangoHistorico_V1.6,2024-04-12 14:52:42.751,18200,Corto,18343.25,143.25,"M0,D2,M6,D98,M27,D200"
20240412_161957_498000_C18200,RangoHistorico_V1.6,2024-04-12 16:19:57.498,18200,Corto,18291.25,91.25,"M0,D1,M2,D114,M319,D200"
20240414_220036_317000_L18200,RangoHistorico_V1.6,2024-04-14 22:00:36.317,18200,Largo,18120.25,79.75,"M0,D83,M65,D119,M603,D200"
20240415_121730_294000_L18300,RangoHistorico_V1.6,2024-04-15 12:17:30.294,18300,Largo,18170.25,129.75,"M0,D2,M23,D28,M34,D122,M203,D200"
20240415_141138_730000_C18200,RangoHistorico_V1.6,2024-04-15 14:11:38.730,18200,Corto,18350.75,150.75,"M0,D21,M36,D200"
20240415_163811_565000_C18100,RangoHistorico_V1.6,2024-04-15 16:38:11.565,18100,Corto,18261.0,161.0,"M0,D2,M40,D54,M64,D126,M3947,D200"
20240415_172602_525000_C18000,RangoHistorico_V1.6,2024-04-15 17:26:02.525,18000,Corto,18131.5,131.5,"M0,D1,M3547,D200"
20240415_173114_761000_C17900,RangoHistorico_V1.6,2024-04-15 17:31:14.761,17900,Corto,18000.25,100.25,"M0,D4,M3,D198,M432,D200"
20240416_023808_801000_C17800,RangoHistorico_V1.6,2024-04-16 02:38:08.801,17800,Corto,17949.5,149.5,"M0,D8,M17,D200"
20240416_102525_542000_C17800,RangoHistorico_V1.6,2024-04-16 10:25:25.542,17800,Corto,17883.5,83.5,"M0,D1,M32,D200"
20240416_113638_512000_L17900,RangoHistorico_V1.6,2024-04-16 11:36:38.512,17900,Largo,17792.0,108.0,"M0,D4,M40,D48,M74,D200"
20240416_135804_590000_L17900,RangoHistorico_V1.6,2024-04-16 13:58:04.590,17900,Largo,17822.0,78.0,"M0,D3,M14,D13,M43,D138,M126,D200"
20240416_173546_985000_L17900,RangoHistorico_V1.6,2024-04-16 17:35:46.985,17900,Largo,17818.0,82.0,"M0,D1,M4,D75,M59,D141,M78,D200"
20240416_181602_663000_C17900,RangoHistorico_V1.6,2024-04-16 18:16:02.663,17900,Corto,17988.0,88.0,"M0,D4,M21,D21,M25,D50,M216,D200"
20240417_060401_671000_C17800,RangoHistorico_V1.6,2024-04-17 06:04:01.671,17800,Corto,17954.75,154.75,"M0,D3,M88,D200"
20240417_082740_757000_L17900,RangoHistorico_V1.6,2024-04-17 08:27:40.757,17900,Largo,17778.0,122.0,"M0,D1,M1,D5,M17,D49,M88,D70,M274,D200"
20240417_145220_944000_C17800,RangoHistorico_V1.6,2024-04-17 14:52:20.944,17800,Corto,17968.5,168.5,"M0,D2,M146,D200"
20240417_160521_741000_C17700,RangoHistorico_V1.6,2024-04-17 16:05:21.741,17700,Corto,17850.0,150.0,"M0,D13,M88,D72,M339,D200"
20240417_171631_197000_L17700,RangoHistorico_V1.6,2024-04-17 17:16:31.197,17700,Largo,17615.25,84.75,"M0,D3,M44,D83,M386,D200"
20240417_185539_534000_C17700,RangoHistorico_V1.6,2024-04-17 18:55:39.534,17700,Corto,17796.5,96.5,"D0,M38,D74,M246,D200"
20240418_092556_447000_C17700,RangoHistorico_V1.6,2024-04-18 09:25:56.447,17700,Corto,17770.75,70.75,"M0,D1,M101,D98,M592,D184,M2347,D200"
20240418_133649_591000_C17600,RangoHistorico_V1.6,2024-04-18 13:36:49.591,17600,Corto,17724.5,124.5,"M0,D1,M4,D4,M192,D200"
20240418_143648_893000_L17700,RangoHistorico_V1.6,2024-04-18 14:36:48.893,17700,Largo,17552.0,148.0,"D0,M3,D5,M8,D10,M32,D89,M184,D200"
20240418_170722_029000_C17600,RangoHistorico_V1.6,2024-04-18 17:07:22.029,17600,Corto,17746.0,146.0,"M0,D1,M3,D4,M14,D65,M1947,D200"
20240418_235256_516000_C17500,RangoHistorico_V1.6,2024-04-18 23:52:56.516,17500,Corto,17616.25,116.25,"D0,M103,D32,M1273,D200"
20240419_010907_064000_C17400,RangoHistorico_V1.6,2024-04-19 01:09:07.064,17400,Corto,17508.0,108.0,"M0,D8,M5,D28,M873,D200"
20240419_013052_803000_C17300,RangoHistorico_V1.6,2024-04-19 01:30:52.803,17300,Corto,17407.0,107.0,"M0,D11,M96,D75,M263,D86,M473,D200"
20240419_021343_390000_C17200,RangoHistorico_V1.6,2024-04-19 02:13:43.390,17200,Corto,17321.5,121.5,"M0,D14,M51,D73,M73,D200"
20240419_030813_233000_L17300,RangoHistorico_V1.6,2024-04-19 03:08:13.233,17300,Largo,17181.75,118.25,"M0,D4,M30,D34,M1013,D200"
20240419_061220_361000_L17400,RangoHistorico_V1.6,2024-04-19 06:12:20.361,17400,Largo,17291.5,108.5,"M0,D1,M23,D52,M613,D200"
20240419_114009_189000_L17500,RangoHistorico_V1.6,2024-04-19 11:40:09.189,17500,Largo,17387.0,113.0,"M0,D5,M14,D24,M30,D111,M213,D200"
20240419_141556_564000_C17400,RangoHistorico_V1.6,2024-04-19 14:15:56.564,17400,Corto,17553.25,153.25,"M0,D2,M3,D6,M4,D119,M1147,D200"
20240419_155628_040000_C17300,RangoHistorico_V1.6,2024-04-19 15:56:28.040,17300,Corto,17429.75,129.75,"M0,D11,M1,D28,M46,D74,M385,D162,M747,D200"
20240419_170417_913000_L17300,RangoHistorico_V1.6,2024-04-19 17:04:17.913,17300,Largo,17203.75,96.25,"M0,D96,M63,D177,M162,D200"
20240419_183705_091000_C17200,RangoHistorico_V1.6,2024-04-19 18:37:05.091,17200,Corto,17340.5,140.5,"M0,D2,M10,D22,M311,D24,M347,D200"
20240419_191345_706000_L17200,RangoHistorico_V1.6,2024-04-19 19:13:45.706,17200,Largo,17122.25,77.75,"M0,D3,M24,D200"
20240421_222529_953000_L17200,RangoHistorico_V1.6,2024-04-21 22:25:29.953,17200,Largo,17113.25,86.75,"D0,M526,D200"
20240422_061041_027000_L17300,RangoHistorico_V1.6,2024-04-22 06:10:41.027,17300,Largo,17200.75,99.25,"M0,D1,M7,D77,M22,D200"
20240422_142620_933000_C17200,RangoHistorico_V1.6,2024-04-22 14:26:20.933,17200,Corto,17331.5,131.5,"M0,D2,M71,D148,M206,D200"
20240422_170551_625000_L17300,RangoHistorico_V1.6,2024-04-22 17:05:51.625,17300,Largo,17148.5,151.5,"M0,D1,M2,D12,M9,D35,M13,D37,M592,D55,M10804"
20240422_175222_625000_L17400,RangoHistorico_V1.6,2024-04-22 17:52:22.625,17400,Largo,17290.75,109.25,"M0,D1,M4,D2,M5,D3,M17,D6,M31,D13,M59,D70,M192,D200"
20240422_231355_107000_C17300,RangoHistorico_V1.6,2024-04-22 23:13:55.107,17300,Corto,17448.0,148.0,"M0,D9,M55,D200"
